,Category,Description,carbs,protein,fat,fiber,calories,goal_tag,diet_type
52,yogurt,"yogurt, greek, low fat milk, plain",-0.8457666202456435,0.03541179122107273,-0.8112157253490081,-0.756656900553733,-0.9976078883392849,4,1
53,yogurt,"yogurt, greek, nonfat milk, plain",-0.8592759292671627,0.07481358058787639,-0.9978569607488142,-0.756656900553733,-1.0995927856635945,4,1
54,yogurt,"yogurt, ns as to type of milk, fruit",-0.3720401838910406,-0.5601181109229001,-0.8774432604908747,-0.7116342611841894,-0.8791570657742506,4,1
55,yogurt,"yogurt, whole milk, fruit",-0.46660534704167433,-0.7357375149577957,-0.6968227101039657,-0.7116342611841894,-0.887612540897866,4,1
56,yogurt,"yogurt, low fat milk, fruit",-0.3720401838910406,-0.5601181109229001,-0.8774432604908747,-0.7116342611841894,-0.8791570657742506,4,1
57,yogurt,"yogurt, nonfat milk, fruit",-0.34682280705087165,-0.5117101982722557,-1.021939700800402,-0.7116342611841894,-0.9298899165159434,4,1
58,yogurt,"yogurt, greek, ns as to type of milk, fruit",-0.46975751914669545,-0.164974451844385,-0.7329468201813475,-0.3064305068582971,-0.7592969973552802,4,1
59,yogurt,"yogurt, greek, whole milk, fruit",-0.46975751914669545,-0.25953874632471335,-0.6811689290704336,-0.756656900553733,-0.7555142847999786,4,1
60,yogurt,"yogurt, greek, low fat milk, fruit",-0.46975751914669545,-0.164974451844385,-0.7329468201813475,-0.3064305068582971,-0.7592969973552802,4,1
61,yogurt,"yogurt, greek, nonfat milk, fruit",-0.4738103118531512,-0.17735787135966602,-1.0243479748055608,-0.4865210643364715,-0.926774741470401,4,1
62,yogurt,"yogurt, ns as to type of milk, flavors other than fruit",-0.5809841634238693,-0.5117101982722557,-0.8605853424547633,-0.756656900553733,-0.9947152257969956,4,1
63,yogurt,"yogurt, whole milk, flavors other than fruit",-0.5994468857532788,-0.7132222067481937,-0.6691275590446396,-0.756656900553733,-0.9538470960328539,4,1
64,yogurt,"yogurt, low fat milk, flavors other than fruit",-0.5809841634238693,-0.5117101982722557,-0.8605853424547633,-0.756656900553733,-0.9947152257969956,4,1
65,yogurt,"yogurt, nonfat milk, flavors other than fruit",-0.5530649247793965,-0.4587992239796911,-1.0207355637978226,-0.756656900553733,-1.0511592307888495,4,1
66,yogurt,"yogurt, greek, ns as to type of milk, flavors other than fruit",-0.5935928518439538,-0.11206347755182022,-0.7413757791994032,-0.756656900553733,-0.8316135609125179,4,1
67,yogurt,"yogurt, greek, whole milk, flavors other than fruit",-0.6021487475575826,-0.13120148952998192,-0.5077732006990008,-0.756656900553733,-0.7127918841753952,4,1
68,yogurt,"yogurt, greek, low fat milk, flavors other than fruit",-0.5935928518439538,-0.11206347755182022,-0.7413757791994032,-0.756656900553733,-0.8316135609125179,4,1
69,yogurt,"yogurt, greek, nonfat milk, flavors other than fruit",-0.5562170968844177,-0.11206347755182022,-1.0207355637978226,-0.5315437037060151,-0.9618575461499634,4,1
70,yogurt,"yogurt, greek, with oats",-0.015394425722936533,-0.08279357687933765,-0.5258352557376917,0.09877324746759518,-0.3234691743169945,1,1
71,yogurt,"yogurt, liquid",-0.491372413581126,-0.6670658249185095,-0.9111590965630978,-0.7116342611841894,-1.0046541176089645,4,1
92,yogurt,"yogurt, whole milk, baby food",-0.8133442785939978,-0.6940841947700319,-0.6510655040059486,-0.756656900553733,-1.0797150020396562,4,1
93,yogurt,"yogurt, whole milk, baby food, with fruit and multigrain cereal puree, nfs",-0.4278786611799862,-0.7019645526433926,-0.6173496679337257,-0.6215889824451022,-0.809139798083961,4,1
94,yogurt,"yogurt, whole milk, baby food, with fruit and multigrain cereal puree, plus iron",-0.4377854877957669,-0.7413663420101961,-0.6715358330497984,-0.4865210643364715,-0.8560899362703522,4,1
95,yogurt,"yogurt, whole milk, baby food, with fruit and multigrain cereal puree, plus dha",-0.4278786611799862,-0.7019645526433926,-0.6173496679337257,-0.6215889824451022,-0.809139798083961,4,1
96,chocolate milk,"chocolate milk, nfs",-0.4170712139627709,-0.7030903180538727,-1.0424100298442518,-0.756656900553733,-1.0379568222625026,4,1
97,chocolate milk,"chocolate milk, ready to drink, whole",-0.5575680277865696,-0.727857157084435,-0.6342075859698371,-0.3964757855973843,-0.9107538412361821,4,1
98,chocolate milk,"chocolate milk, ready to drink, reduced fat",-0.47696248395817226,-0.7481209344730767,-0.8136239993541668,-0.4414984249669279,-0.9624509128253047,4,1
99,chocolate milk,"chocolate milk, ready to drink, fat free",-0.4170712139627709,-0.7030903180538727,-1.0424100298442518,-0.756656900553733,-1.0379568222625026,4,1
100,chocolate milk,"chocolate milk, ready to drink, low fat",-0.5661239235001984,-0.6952099601805121,-0.9087508225579389,-0.7116342611841894,-1.0599855600845538,4,1
101,chocolate milk,"chocolate milk, ready to drink, reduced sugar, ns as to milk",-0.6773505677773722,-0.6985872564119524,-0.9171797815759948,-0.756656900553733,-1.138829157070547,4,1
102,chocolate milk,"chocolate milk, ready to drink, low fat (nesquik)",-0.5661239235001984,-0.6952099601805121,-0.9087508225579389,-0.7116342611841894,-1.0599855600845538,4,1
103,chocolate milk,"chocolate milk, ready to drink, fat free (nesquik)",-0.4170712139627709,-0.7030903180538727,-1.0424100298442518,-0.756656900553733,-1.0379568222625026,4,1
104,chocolate milk,"chocolate milk, ready to drink, low fat, no sugar added (nesquik)",-0.5661239235001984,-0.6952099601805121,-0.9087508225579389,-0.7116342611841894,-1.0599855600845538,4,1
105,hot chocolate / cocoa,"hot chocolate / cocoa, ready to drink",-0.2783756413418416,-0.7785166005560393,-0.856972931447025,-0.756656900553733,-0.8636553613809554,4,1
106,hot chocolate / cocoa,"hot chocolate / cocoa, ready to drink, made with nonfat milk",-0.2792762619432762,-0.7706362426826787,-1.0351852078287753,-0.756656900553733,-0.9609674961369512,4,1
107,hot chocolate / cocoa,"hot chocolate / cocoa, ready to drink, made with non-dairy milk",-0.27207129713179934,-0.9485071775385344,-0.9244046035914711,-0.6666116218146458,-0.9416830791883546,4,1
108,hot chocolate / cocoa,"hot chocolate / cocoa, ready to drink, with whipped cream",-0.30764581088846626,-0.7773908351455593,-0.6594944630240045,-0.756656900553733,-0.7731669433913864,4,1
109,hot chocolate / cocoa,"hot chocolate / cocoa, ready to drink, made with nonfat milk and whipped cream",-0.3085464314899009,-0.7706362426826787,-0.8292777803876991,-0.756656900553733,-0.866102998916739,4,1
110,hot chocolate / cocoa,"hot chocolate / cocoa, ready to drink, made with non-dairy milk and whipped cream",-0.30179177697914134,-0.9395010542546939,-0.7245178611632916,-0.6666116218146458,-0.8480794861532428,4,1
111,chocolate milk,"chocolate milk, made from dry mix, ns as to type of milk",-0.5670245441016329,-0.7008387872329125,-0.8003784923257936,-0.6215889824451022,-1.001983967569928,4,1
112,chocolate milk,"chocolate milk, made from dry mix with whole milk",-0.5755804398152617,-0.7064676142853131,-0.664311011034322,-0.6215889824451022,-0.9336726290712452,4,1
113,chocolate milk,"chocolate milk, made from dry mix with reduced fat milk",-0.5656736131994811,-0.6997130218224324,-0.8112157253490081,-0.6215889824451022,-1.0068050718070773,4,1
114,chocolate milk,"chocolate milk, made from dry mix with low fat milk",-0.5535152350801138,-0.6963357255909921,-0.9183839185785742,-0.6215889824451022,-1.057315410045517,4,1
115,chocolate milk,"chocolate milk, made from dry mix with fat free milk",-0.5665742338009156,-0.6907068985385917,-1.015919015787505,-0.6215889824451022,-1.1185063484401028,4,1
116,chocolate milk,"chocolate milk, made from dry mix with non-dairy milk",-0.5584686483880041,-0.8955962032459699,-0.8894846305166688,-0.5315437037060151,-1.0970709772933933,4,1
117,chocolate milk,"chocolate milk, made from reduced sugar mix, ns as to type of milk",-0.6805027398823934,-0.6805750098442708,-0.789541259302579,-0.5765663430755585,-1.065400030997044,4,1
118,chocolate milk,"chocolate milk, made from reduced sugar mix with whole milk",-0.6890586355960221,-0.6873296023071515,-0.6498613670033693,-0.5765663430755585,-0.9953827633067547,4,1
119,chocolate milk,"chocolate milk, made from reduced sugar mix with reduced fat milk",-0.6791518089802414,-0.6794492444337907,-0.8003784923257936,-0.5765663430755585,-1.0702211352341935,4,1
120,chocolate milk,"chocolate milk, made from reduced sugar mix with low fat milk",-0.6669934308608743,-0.6760719482023504,-0.9099549595605184,-0.5765663430755585,-1.1220665484921515,4,1
121,chocolate milk,"chocolate milk, made from reduced sugar mix with fat free milk",-0.6796021192809588,-0.67156888656043,-1.009898330774608,-0.5765663430755585,-1.1845925619062554,4,1
122,chocolate milk,"chocolate milk, made from reduced sugar mix with non-dairy milk",-0.6714965338680473,-0.8798354874992484,-0.881055671498613,-0.4865210643364715,-1.1627121657530397,4,1
123,chocolate milk,"chocolate milk, made from dry mix, ns as to type of milk (nesquik)",-0.5670245441016329,-0.7008387872329125,-0.8003784923257936,-0.6215889824451022,-1.001983967569928,4,1
124,chocolate milk,"chocolate milk, made from dry mix with whole milk (nesquik)",-0.5755804398152617,-0.7064676142853131,-0.664311011034322,-0.6215889824451022,-0.9336726290712452,4,1
125,chocolate milk,"chocolate milk, made from dry mix with reduced fat milk (nesquik)",-0.5656736131994811,-0.6997130218224324,-0.8112157253490081,-0.6215889824451022,-1.0068050718070773,4,1
126,chocolate milk,"chocolate milk, made from dry mix with low fat milk (nesquik)",-0.5535152350801138,-0.6963357255909921,-0.9183839185785742,-0.6215889824451022,-1.057315410045517,4,1
127,chocolate milk,"chocolate milk, made from dry mix with fat free milk (nesquik)",-0.5665742338009156,-0.6907068985385917,-1.015919015787505,-0.6215889824451022,-1.1185063484401028,4,1
128,chocolate milk,"chocolate milk, made from dry mix with non-dairy milk (nesquik)",-0.5584686483880041,-0.8955962032459699,-0.8894846305166688,-0.5315437037060151,-1.0970709772933933,4,1
129,chocolate milk,"chocolate milk, made from no sugar added dry mix, ns as to type of milk (nesquik)",-0.6805027398823934,-0.6805750098442708,-0.789541259302579,-0.5765663430755585,-1.065400030997044,4,1
130,chocolate milk,"chocolate milk, made from no sugar added dry mix with whole milk (nesquik)",-0.6890586355960221,-0.6873296023071515,-0.6498613670033693,-0.5765663430755585,-0.9953827633067547,4,1
131,chocolate milk,"chocolate milk, made from no sugar added dry mix with reduced fat milk (nesquik)",-0.6791518089802414,-0.6794492444337907,-0.8003784923257936,-0.5765663430755585,-1.0702211352341935,4,1
132,chocolate milk,"chocolate milk, made from no sugar added dry mix with low fat milk (nesquik)",-0.6669934308608743,-0.6760719482023504,-0.9099549595605184,-0.5765663430755585,-1.1220665484921515,4,1
133,chocolate milk,"chocolate milk, made from no sugar added dry mix with fat free milk  (nesquik)",-0.6796021192809588,-0.67156888656043,-1.009898330774608,-0.5765663430755585,-1.1845925619062554,4,1
134,chocolate milk,"chocolate milk, made from no sugar added dry mix with non-dairy milk (nesquik)",-0.6714965338680473,-0.8798354874992484,-0.881055671498613,-0.4865210643364715,-1.1627121657530397,4,1
135,chocolate milk,"chocolate milk, made from syrup, ns as to type of milk",-0.42967990238285547,-0.7593785885778777,-0.8340943283980166,-0.756656900553733,-0.9456141334124916,4,1
136,chocolate milk,"chocolate milk, made from syrup with whole milk",-0.4377854877957669,-0.7650074156302783,-0.7088640801297597,-0.756656900553733,-0.8830139491639699,4,1
137,chocolate milk,"chocolate milk, made from syrup with reduced fat milk",-0.4283289714807035,-0.7582528231673976,-0.8437274244186517,-0.756656900553733,-0.9497677001398817,4,1
138,chocolate milk,"chocolate milk, made from syrup with low fat milk",-0.4175215242634883,-0.7548755269359574,-0.9436707956327414,-0.756656900553733,-0.9971628633327788,4,1
139,chocolate milk,"chocolate milk, made from syrup with fat free milk",-0.4292295920821382,-0.7503724652940369,-1.033981070826196,-0.756656900553733,-1.0537552099934684,4,1
140,chocolate milk,"chocolate milk, made from syrup with non-dairy milk",-0.421574316969944,-0.9395010542546939,-0.9171797815759948,-0.6666116218146458,-1.0338032555351127,4,1
141,chocolate milk,"chocolate milk, made from light syrup, ns as to type of milk",-0.6359220201113803,-0.7357375149577957,-0.8184405473644845,-0.756656900553733,-1.0665867643477271,4,1
142,chocolate milk,"chocolate milk, made from light syrup with whole milk",-0.6440276055242918,-0.7424921074206763,-0.6908020250910687,-0.756656900553733,-1.0029481884173579,4,1
143,chocolate milk,"chocolate milk, made from light syrup with reduced fat milk",-0.6345710892092283,-0.7357375149577957,-0.8280736433851196,-0.756656900553733,-1.0710370144127879,4,1
144,chocolate milk,"chocolate milk, made from light syrup with low fat milk",-0.6237636419920132,-0.7323602187263554,-0.9280170145992093,-0.756656900553733,-1.1184321776056851,4,1
145,chocolate milk,"chocolate milk, made from light syrup with fat free milk",-0.635471709810663,-0.7267313916739548,-1.0195314267952433,-0.756656900553733,-1.175395378438463,4,1
146,chocolate milk,"chocolate milk, made from light syrup with non-dairy milk",-0.6278164346984689,-0.9181115114555718,-0.9015260005424627,-0.6666116218146458,-1.1553692531456896,4,1
147,chocolate milk,"chocolate milk, made from sugar free syrup, ns as to type of milk",-0.75120145709501,-0.7154737375691539,-0.801582629328373,-0.5765663430755585,-1.1278518735767304,4,1
148,chocolate milk,"chocolate milk, made from sugar free syrup with whole milk",-0.7588567322072041,-0.7211025646215543,-0.6751482440575366,-0.5765663430755585,-1.064287468480779,4,1
149,chocolate milk,"chocolate milk, made from sugar free syrup with reduced fat milk",-0.7494002158921407,-0.7143479721586737,-0.8112157253490081,-0.5765663430755585,-1.1317087569664497,4,1
150,chocolate milk,"chocolate milk, made from sugar free syrup with low fat milk",-0.7385927686749254,-0.7109706759272334,-0.9123632335656772,-0.5765663430755585,-1.179771457669106,4,1
151,chocolate milk,"chocolate milk, made from sugar free syrup with fat free milk",-0.7503008364935754,-0.7064676142853131,-1.0038776457617111,-0.5765663430755585,-1.2370313418395549,4,1
152,chocolate milk,"chocolate milk, made from sugar free syrup with non-dairy milk",-0.7430958716820986,-0.89784773406693,-0.8846680825063511,-0.5315437037060151,-1.216634362374693,4,1
153,hot chocolate / cocoa,"hot chocolate / cocoa, made with dry mix and water",-0.5098351359105354,-0.9822801398529375,-0.976182494702385,-0.5315437037060151,-1.1359364945282575,4,1
154,hot chocolate / cocoa,"hot chocolate / cocoa, made with dry mix and whole milk",-0.34051846284082943,-0.6648142940975493,-0.6438406819904723,-0.5315437037060151,-0.7564785056474085,4,1
155,hot chocolate / cocoa,"hot chocolate / cocoa, made with dry mix and reduced fat milk",-0.3310619465257661,-0.6580597016346688,-0.7799081632819439,-0.5315437037060151,-0.8238997941330792,4,1
156,hot chocolate / cocoa,"hot chocolate / cocoa, made with dry mix and low fat milk",-0.32025449930855077,-0.6546824054032284,-0.8786473974934541,-0.5315437037060151,-0.8706274198162175,4,1
157,hot chocolate / cocoa,"hot chocolate / cocoa, made with dry mix and fat free milk",-0.3319625671272007,-0.6501793437613081,-0.9701618096894882,-0.5315437037060151,-0.9278873039866661,4,1
158,hot chocolate / cocoa,"hot chocolate / cocoa, made with dry mix and non-dairy milk",-0.326558843518593,-0.8393079327219649,-0.8533605204392869,-0.4414984249669279,-0.9094187662166638,4,1
159,hot chocolate / cocoa,"hot chocolate / cocoa, made with no sugar added dry mix and water",-0.7557045601021829,-0.9406268196651739,-1.0123066047797669,-0.4865210643364715,-1.3069744386954267,4,1
160,hot chocolate / cocoa,"hot chocolate / cocoa, made with no sugar added dry mix and whole milk",-0.5692760956052194,-0.6051487273421041,-0.6594944630240045,-0.4865210643364715,-0.9001474119144539,4,1
161,hot chocolate / cocoa,"hot chocolate / cocoa, made with no sugar added dry mix and reduced fat milk",-0.5593692689894387,-0.5972683694687434,-0.8027867663309524,-0.4865210643364715,-0.9709805587833379,4,1
162,hot chocolate / cocoa,"hot chocolate / cocoa, made with no sugar added dry mix and low fat milk",-0.5476612011707889,-0.5950168386477832,-0.9075466855553596,-0.4865210643364715,-1.020749188677601,4,1
163,hot chocolate / cocoa,"hot chocolate / cocoa, made with no sugar added dry mix and fat free milk",-0.5602698895908734,-0.5893880115953826,-1.0038776457617111,-0.4865210643364715,-1.080975906224757,4,1
164,hot chocolate / cocoa,"hot chocolate / cocoa, made with no sugar added dry mix and non-dairy milk",-0.5535152350801138,-0.7909000200713207,-0.8798515344960336,-0.3964757855973843,-1.0608756100975656,4,1
172,milk,"milk, malted",-0.6327698480063592,-0.7244798608529947,-0.8124198623515875,-0.756656900553733,-1.0582054600585293,4,1
189,milk,"milk, dry, not reconstituted, ns as to fat content",1.3175240644002808,2.9860429320894144,-0.9496914806456385,-0.756656900553733,1.1284990802435018,0,1
190,milk,"milk, dry, not reconstituted, whole",0.706903296627618,1.8782897681769963,2.17383990404531,-0.756656900553733,2.16585237040917,0,1
191,milk,"milk, dry, not reconstituted, low fat (1%)",1.2941079287629813,2.9455153773121308,-0.8316860543928578,-0.756656900553733,1.1678096224848724,0,1
192,milk,"milk, dry, not reconstituted, fat free (skim)",1.3175240644002808,2.9860429320894144,-0.9496914806456385,-0.756656900553733,1.1284990802435018,0,1
197,milk,"milk, malted, dry mix, not reconstituted",3.1628956767397893,-1.0847247922066265,-1.0424100298442518,-0.756656900553733,1.2201000607493362,1,1
206,coffee creamer,"coffee creamer, nfs",-0.51073575651197,-0.9721482511586166,0.1581145617274042,-0.756656900553733,-0.5050393769714744,1,1
207,coffee creamer,"coffee creamer, liquid",-0.51073575651197,-0.9721482511586166,0.1581145617274042,-0.756656900553733,-0.5050393769714744,1,1
208,coffee creamer,"coffee creamer, liquid, flavored",0.5560493458873214,-1.0070469788834997,0.5831749236379302,-0.2614078674887535,0.424247007447634,1,1
209,coffee creamer,"coffee creamer, liquid, fat free",-0.6134065050755152,-0.9946635593682186,-0.6209620789414638,-0.756656900553733,-1.0105136135279613,4,1
210,coffee creamer,"coffee creamer, liquid, fat free, flavored",0.4051953951470247,-1.0171788675778206,-0.7172930391478154,-0.756656900553733,-0.39875257125093944,1,1
211,coffee creamer,"coffee creamer, liquid, fat free, sugar free, flavored",-0.6134065050755152,-0.9946635593682186,-0.6209620789414638,-0.756656900553733,-1.0105136135279613,4,1
212,coffee creamer,"coffee creamer, liquid, sugar free, flavored",-0.6134065050755152,-0.9946635593682186,-0.6209620789414638,-0.756656900553733,-1.0105136135279613,4,1
213,coffee creamer,"coffee creamer, powder",1.6467008942246295,-0.8055349704075618,2.921608982647114,-0.756656900553733,2.492278212681378,1,1
214,coffee creamer,"coffee creamer, powder, flavored",2.37305140928164,-1.0081727442939799,1.5428721146937072,-0.21638522811920993,2.1530949868893288,1,1
215,coffee creamer,"coffee creamer, powder, fat free",2.282088728536745,-0.8708293642154076,0.8480850642053969,-0.756656900553733,1.7441911767446607,1,1
216,coffee creamer,"coffee creamer,powder, fat free, flavored",2.282088728536745,-0.8708293642154076,0.8480850642053969,-0.756656900553733,1.7441911767446607,1,1
217,coffee creamer,"coffee creamer,powder, sugar free, flavored",1.6467008942246295,-0.8055349704075618,2.921608982647114,-0.756656900553733,2.492278212681378,1,1
218,coffee creamer,"coffee creamer, soy, liquid",-0.51073575651197,-0.9721482511586166,0.1581145617274042,-0.756656900553733,-0.5050393769714744,1,1
255,ice cream cone,"ice cream cone, scooped, vanilla",0.13951231772381584,-0.6704431211499499,0.2628744809518114,-0.3964757855973843,0.06095826046983896,1,1
256,ice cream cone,"ice cream cone, scooped, vanilla, waffle cone",0.19985389801993445,-0.6614369978661091,0.23156691888474717,-0.3964757855973843,0.08573131916534399,1,1
257,ice cream cone,"ice cream cone, nfs",0.2588445474139011,-0.6625627632765891,0.2977944540266139,-0.3514531462278407,0.16101471609928886,1,1
258,ice cream cone,"ice cream cone, scooped, chocolate",0.33809916034014653,-0.6377959242460269,0.2628744809518114,-0.1713625887496663,0.20039942917507678,1,1
259,ice cream cone,"ice cream cone, scooped, chocolate, waffle cone",0.39483825823052665,-0.6299155663726662,0.23156691888474717,-0.21638522811920993,0.22250233783154524,1,1
260,ice cream cone,"ice cream cone, soft serve, vanilla",0.3925867067269403,-0.5319739756608975,-0.45117876157776926,-0.5765663430755585,-0.13166339651287506,1,1
261,ice cream cone,"ice cream cone, soft serve, chocolate",0.23002468816799368,-0.5083329020408155,-0.17783966199224685,-0.3514531462278407,-0.08100471660559999,1,1
262,ice cream cone,"ice cream cone, soft serve, vanilla, waffle cone",0.4479748737151686,-0.526345148608497,-0.46803667961388085,-0.5765663430755585,-0.10303345442765084,1,1
263,ice cream cone,"ice cream cone, soft serve, chocolate, waffle cone",0.2890153375619605,-0.502704074988415,-0.20071826504125528,-0.3514531462278407,-0.05333899536780535,1,1
264,ice cream cone,"ice cream cone, vanilla, prepackaged",0.5249779351378275,-0.4982010133464946,1.5922417317994624,-0.3064305068582971,1.0972731589536588,1,1
265,ice cream cone,"ice cream cone, chocolate, prepackaged",0.5357853823550426,-0.4824402975997732,1.5826086357788274,-0.12633994938012277,1.1032068257070735,1,1
290,pudding,"pudding, chocolate, nfs",0.012975123222253686,-0.8494398214162857,-0.48850700865773056,-0.756656900553733,-0.48612581419496603,1,1
291,pudding,"pudding, bread",0.03594094855883606,-0.45091886610633036,-0.47526150162935715,-0.3064305068582971,-0.35862614983097474,1,1
292,pudding,"pudding, flavors other than chocolate, nfs",-0.005487599107155753,-0.9214888076870122,-0.5872462428692409,-0.756656900553733,-0.5720156404506391,1,1
296,pudding,"pudding, rice",-0.19506823570914045,-0.7211025646215543,-0.783520574289682,-0.6215889824451022,-0.7529183055953598,4,1
298,pudding,"pudding, tapioca, made from dry mix",-0.046465836472430355,-0.8652005371630072,-0.5752048728434469,-0.756656900553733,-0.5775042821975473,1,1
299,pudding,"pudding, flavors other than chocolate, made from dry mix",-0.14868627473525817,-0.7706362426826787,-0.8304819173902784,-0.756656900553733,-0.761447951553393,4,1
300,pudding,"pudding, chocolate, made from dry mix",-0.10680741676854898,-0.7312344533158752,-0.8039909033335316,-0.4414984249669279,-0.7087866591168405,4,1
301,pudding,"pudding, flavors other than chocolate, made from dry mix, sugar free",-0.5926922312425192,-0.7256056262634748,-0.8100115883464287,-0.756656900553733,-1.0307622513239878,4,1
302,pudding,"pudding, chocolate, made from dry mix, sugar free",-0.5499127526743754,-0.6918326639490717,-0.7991743553232142,-0.5315437037060151,-0.9876689965273159,4,1
303,pudding,"pudding, flavors other than chocolate, ready-to-eat",-0.005487599107155753,-0.9214888076870122,-0.5872462428692409,-0.756656900553733,-0.5720156404506391,1,1
304,pudding,"pudding, flavors other than chocolate, ready-to-eat, sugar free",-0.5926922312425192,-0.7256056262634748,-0.8100115883464287,-0.756656900553733,-1.0307622513239878,4,1
305,pudding,"pudding, chocolate, ready-to-eat",0.012975123222253686,-0.8494398214162857,-0.48850700865773056,-0.756656900553733,-0.48612581419496603,1,1
306,pudding,"pudding, chocolate, ready-to-eat, sugar free",-0.5499127526743754,-0.6918326639490717,-0.7991743553232142,-0.5315437037060151,-0.9876689965273159,4,1
